filename,file prefix,sort order,Title#1,Author#1,Note#1,Description#1,Container#1,Container#2,Collection title#1,Collection dates#1,Collection number#1,Abstract#1,Collector#1,Biography#1,Subject#1,Collection size#1,Repository#1,Access restrictions#1,Copy restrictions#1,Preferred citation#1,ln_RECORDID,ln_MEDIAID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
hol_holmeso2.tif,hol_holmeso,2,"Holmes, Oliver Wendell. ALS, 2 pages, Sept. 29, 1878.","Holmes, Oliver Wendell",page 2,Holmes agrees to sit for a portrait and supply information to a Scribner's writer for a brief biography. Graphology analysis by Mrs. Mary DeLapp available.,Box 1 Folder 44,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431084,125547,,hol_holmeso2.jpg
hol_huefferf1.tif,hol_huefferf,1,"Hueffer, Francis. ALS, 1 1/2 pages, August 12, 1874.","Hueffer, Francis",page 1,Hueffer [father of Ford Maddox Ford] submits an article at Holland's invitation.,Box 1 Folder 45,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429584,125548,,hol_huefferf1.jpg
hol_huefferf2.tif,hol_huefferf,2,"Hueffer, Francis. ALS, 1 1/2 pages, August 12, 1874.","Hueffer, Francis",page 2,Hueffer [father of Ford Maddox Ford] submits an article at Holland's invitation.,Box 1 Folder 45,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431089,125549,,hol_huefferf2.jpg
hol_jacksonh1.tif,hol_jacksonh,1,"Jackson, Helen Hunt. ALS, 2 1/2 pages, [Spring 1880].","Jackson, Helen Hunt",page 1,"Jackson invites Holland to meet Chief Standing Bear, Bright Eyes, and her brother. Much discussion of the treatment of Indians and her forthcoming article on this question. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 46,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429590,125550,,hol_jacksonh1.jpg
hol_jacksonh2.tif,hol_jacksonh,2,"Jackson, Helen Hunt. ALS, 2 1/2 pages, [Spring 1880].","Jackson, Helen Hunt",page 2,"Jackson invites Holland to meet Chief Standing Bear, Bright Eyes, and her brother. Much discussion of the treatment of Indians and her forthcoming article on this question. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 46,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431099,125552,,hol_jacksonh3.jpg
hol_jacksonh3.tif,hol_jacksonh,3,"Jackson, Helen Hunt. ALS, 2 1/2 pages, [Spring 1880].","Jackson, Helen Hunt",page 3,"Jackson invites Holland to meet Chief Standing Bear, Bright Eyes, and her brother. Much discussion of the treatment of Indians and her forthcoming article on this question. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 46,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431094,125670,,hol_jacksonh2.jpg
hol_jamesh1.tif,hol_jamesh,1,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, Sr",page 1,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429596,125553,,hol_jamesh1.jpg
hol_jamesh2.tif,hol_jamesh,2,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, Sr",page 2,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431109,125554,,hol_jamesh2.jpg
hol_jamesh3.tif,hol_jamesh,3,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, Sr",page 3,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431114,125555,,hol_jamesh3.jpg
hol_jamesh4.tif,hol_jamesh,4,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, Sr",page 4,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431119,125556,,hol_jamesh4.jpg
hol_jamesh5.tif,hol_jamesh,5,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, Sr",page 5,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431124,125557,,hol_jamesh5.jpg
hol_jamesh6.tif,hol_jamesh,6,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, Sr",page 6,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431129,125558,,hol_jamesh6.jpg
hol_jamesh7.tif,hol_jamesh,7,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, Sr",page 7,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431134,125559,,hol_jamesh7.jpg
hol_jamesh8.tif,hol_jamesh,8,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, Sr",page 8,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431139,125560,,hol_jamesh8.jpg
hol_jowettb1.tif,hol_jowettb,1,"Jowett, Benjamin to Mrs. Peirce. ALS, 1 page, [May 17].","Jowett, Benjamin to Mrs",page 1,Jowett accepts a dinner invitation.,Box 1 Folder 48,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429602,125561,,hol_jowettb1.jpg
hol_laniers1.tif,hol_laniers,1,"Lanier, Sidney. Holograph poem, 4 pages, signed, [1875].","Lanier, Sidney",page 1,"MS poem, entirely in his hand, published in June, 1875. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 49,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429608,125562,,hol_laniers1.jpg
hol_laniers2.tif,hol_laniers,2,"Lanier, Sidney. Holograph poem, 4 pages, signed, [1875].","Lanier, Sidney",page 2,"MS poem, entirely in his hand, published in June, 1875. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 49,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431144,125563,,hol_laniers2.jpg
hol_laniers3.tif,hol_laniers,3,"Lanier, Sidney. Holograph poem, 4 pages, signed, [1875].","Lanier, Sidney",page 3,"MS poem, entirely in his hand, published in June, 1875. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 49,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431149,125564,,hol_laniers3.jpg
hol_laniers4.tif,hol_laniers,4,"Lanier, Sidney. Holograph poem, 4 pages, signed, [1875].","Lanier, Sidney",page 4,"MS poem, entirely in his hand, published in June, 1875. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 49,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431154,125565,,hol_laniers4.jpg
hol_lanmanc1.tif,hol_lanmanc,1,"Lanman, Charles. ALS, 3 pages, May 9, 1877.","Lanman, Charles",page 1,Lanman recommends an article from an acquaintance to Dr. Holland.,Box 1 Folder 50,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",429614,125566,,hol_lanmanc1.jpg
hol_lanmanc2.tif,hol_lanmanc,2,"Lanman, Charles. ALS, 3 pages, May 9, 1877.","Lanman, Charles",page 2,Lanman recommends an article from an acquaintance to Dr. Holland.,Box 1 Folder 50,,Holland Collection of Literary Letters (MS 168),1850-1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",1 box (1 linear foot),University of Colorado at Boulder Libraries. Special Collections Dept.,The collection is open for research. File 1 contains collection information that is closed to the public.,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",431159,125567,,hol_lanmanc2.jpg
