filename,file prefix,sort order,Title#1,Author#1,Author URI#1,Note#1,Description#1,Container#1,Genre Form#1,Genre Form URI#1,Collection title#1,Collection dates#1,Collection number#1,Abstract#1,Collector#1,Biography#1,Subject#1,Subject URI#1,Collection size#1,Repository#1,Subject#2,Subject URI#2,Subject#3,Subject URI#3,Subject#4,Subject URI#4,IANA Media Type#1,Access restrictions#1,Access restrictions URI#1,Copy restrictions#1,Preferred citation#1,Identifier ARK#1,ln_RECORDID,ln_MEDIAID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
hol_paget1.tif,hol_paget,1,"Page, Thomas Nelson to George M. Dunn. ALS, 1 page, February 1, 1897.","Page, Thomas Nelson, 1853-1922",http://id.worldcat.org/fast/52403,page 1,"Page pays his subscription to the Fox Hounds to the Master of Fox Hounds, Metropak Club, Washington, D.C.",Box 1 Folder 61,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/nh906f70z3sm,429692,125596,4883,hol_paget1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429692~125596
hol_partonj1.tif,hol_partonj,1,"Parton, James. ALS, 1 1/2 pages, February, 1874.","Parton, James, 1822-1891",http://id.worldcat.org/fast/17184,page 1,Parton regrets having missed an invitation to the Hollands through absence.,Box 1 Folder 62,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/w9802c63g3wh,429698,125597,4883,hol_partonj1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429698~125597
hol_partonj2.tif,hol_partonj,2,"Parton, James. ALS, 1 1/2 pages, February, 1874.","Parton, James, 1822-1891",http://id.worldcat.org/fast/17184,page 2,Parton regrets having missed an invitation to the Hollands through absence.,Box 1 Folder 62,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/kh671q13j9cv,431257,125598,4883,hol_partonj2.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431257~125598
hol_pomeroyr1.tif,hol_pomeroyr,1,"Pomeroy, Rachel. ALS, 1 page, December 14, 1874.","Pomeroy, Rachel (Editor)",http://id.loc.gov/authorities/names/no2017134883,page 1,Pomeroy submits a poem.,Box 1 Folder 63,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/m36f4q659459,429704,125599,4883,hol_pomeroyr1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429704~125599
hol_portern1.tif,hol_portern,1,"Porter, Noah. ALS, 1 page, November 18, 1880.","Porter, Noah, 1811-1892",http://id.worldcat.org/fast/125503,page 1,Porter (then President of Yale University) expresses pleasure at Holland's acceptance of an article.,Box 1 Folder 64,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/bd4v9p38x0zj,429710,125600,4883,hol_portern1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429710~125600
hol_proctore1.tif,hol_proctore,1,"Proctor, Edna Dean. ALS, 4 pages, December 14, 1874.","Proctor, Edna Dean",http://id.worldcat.org/fast/247723,page 1,"Proctor is unable to make it from Brooklyn to New York because she is worn out by the trauma of her slander suit, just settled in her favor.",Box 1 Folder 65,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/bx8w8236b348,429716,125601,4883,hol_proctore1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429716~125601
hol_proctore2.tif,hol_proctore,2,"Proctor, Edna Dean. ALS, 4 pages, December 14, 1874.","Proctor, Edna Dean",http://id.worldcat.org/fast/247723,page 2,"Proctor is unable to make it from Brooklyn to New York because she is worn out by the trauma of her slander suit, just settled in her favor.",Box 1 Folder 65,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/q6937q45q332,431262,125602,4883,hol_proctore2.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431262~125602
hol_proctore3.tif,hol_proctore,3,"Proctor, Edna Dean. ALS, 4 pages, December 14, 1874.","Proctor, Edna Dean",http://id.worldcat.org/fast/247723,page 3,"Proctor is unable to make it from Brooklyn to New York because she is worn out by the trauma of her slander suit, just settled in her favor.",Box 1 Folder 65,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/bx5c3w03d9v2,431267,125603,4883,hol_proctore3.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431267~125603
hol_proctore4.tif,hol_proctore,4,"Proctor, Edna Dean. ALS, 4 pages, December 14, 1874.","Proctor, Edna Dean",http://id.worldcat.org/fast/247723,page 4,"Proctor is unable to make it from Brooklyn to New York because she is worn out by the trauma of her slander suit, just settled in her favor.",Box 1 Folder 65,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/rr0c9c38799w,431272,125604,4883,hol_proctore4.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431272~125604
hol_randolphj1.tif,hol_randolphj,1,"Randolph, John to Henry Tucker. ALS, 2 pages, February 3, 1809.","Randolph, John",local,page 1,"Randolph writes his half-brother George Tucker during Congressional term, relieved at the recovery of his niece, interested in the coming marriage of his sister-in-law to one of the Beverleys. Unable to attend the wedding because of illness in winter time, he states that he will never see a wedding or an execution, though out of different principles.",Box 1 Folder 66,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/w5507k99z3n7,429722,125605,4883,hol_randolphj1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429722~125605
hol_randolphj2.tif,hol_randolphj,2,"Randolph, John to Henry Tucker. ALS, 2 pages, February 3, 1809.","Randolph, John",local,page 2,"Randolph writes his half-brother George Tucker during Congressional term, relieved at the recovery of his niece, interested in the coming marriage of his sister-in-law to one of the Beverleys. Unable to attend the wedding because of illness in winter time, he states that he will never see a wedding or an execution, though out of different principles.",Box 1 Folder 66,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/gp142p76c3c4,431277,125606,4883,hol_randolphj2.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431277~125606
hol_reidw1.tif,hol_reidw,1,"Reid, Whitelaw. ALS, 1 page, December 19, 1874.","Reid, Whitelaw, 1837-1912",http://id.worldcat.org/fast/17308,page 1,Reid apologizes to the Hollands for a no-show at the last minute to their invitation. Graphology analysis by Mrs. Mary DeLapp available.,Box 1 Folder 67,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/7m5c3g12c3r8,429728,125607,4883,hol_reidw1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429728~125607
hol_saxej1.tif,hol_saxej,1,"Saxe, John G. ALS, 1 page, April 6, 1875.","Saxe, John Godfrey, 1816-1887",http://id.worldcat.org/fast/249729,page 1,Saxe approves a sonnet and asks Holland to read the poem sent last week.,Box 1 Folder 69,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/rp9r9x08v3fj,429740,125591,4883,hol_millerj_B1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429740~125591
hol_smithg1.tif,hol_smithg,1,"Smith, Gerritt. ALS, 1 page, March 24, 1874.","Smith, Gerritt",local,page 1,"Smith writes commending strongly a letter by Holland, which he feels he has to comment on despite his ill health. This letter written nine months before his death.",Box 1 Folder 70,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/s3301q4852sw,429746,125671,4883,hol_smithg1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429746~125671
